symbol,volume,avg_volume,market_cap,price,rank
XHYD,100,3269,0.0,38.51499938964844,3527
RBLD,100,2245,0.0,75.58999633789062,3528
UNIY,100,8829,0.0,49.32500076293945,3529
WSML,100,2324,0.0,30.937999725341797,3530
TAXS,100,22398,0.0,50.30500030517578,3531
GINN,100,6641,0.0,74.18000030517578,3532
FSZ,100,11493,0.0,80.87000274658203,3533
LQPE,100,266,0.0,19.14900016784668,3534
JDIV,100,459,0.0,53.84700012207031,3535
DWUS,100,2725,0.0,55.185001373291016,3536
MCHS,100,414,0.0,32.762001037597656,3537
CSHP,100,19775,0.0,98.92500305175781,3538
LVLN,100,19196,0.0,25.135000228881836,3539
WDGF,100,3403,0.0,31.099000930786133,3540
IOPP,100,2741,0.0,27.014999389648438,3541
SCDL,100,203,0.0,40.16899871826172,3542
TIPA,100,466,0.0,99.74500274658203,3543
CARZ,100,4380,0.0,78.75,3544
USIN,100,585,0.0,50.88600158691406,3545
NSCI,100,55559,0.0,25.1299991607666,3546
TKNQ,100,1400,0.0,25.392000198364258,3547
SPXN,100,3183,0.0,74.75499725341797,3548
BTRN,100,1445,0.0,35.194000244140625,3549
AVIE,100,395,0.0,66.12799835205078,3550
MULT,100,287,0.0,25.305999755859375,3551
EFFE,100,101,0.0,22.985000610351562,3552
EFRA,100,661,0.0,33.518001556396484,3553
EPMV,100,66,0.0,23.025999069213867,3554
DEEF,100,508,0.0,36.05500030517578,3555
DVUT,100,100,0.0,25.385000228881836,3556
STNC,100,2482,0.0,33.459999084472656,3557
PJIO,100,2103,0.0,61.68299865722656,3558
BDIV,100,1004,0.0,23.010000228881836,3559
MUNB,100,206,0.0,100.90499877929688,3560
GVUS,100,11683,0.0,54.61399841308594,3561
NXUS,100,1635483,0.0,25.06800079345703,3562
TEC,100,990,0.0,28.56999969482422,3563
BELT,100,990,0.0,34.02199935913086,3564
BILD,100,369,0.0,28.1560001373291,3565
SJCP,100,764,0.0,25.145000457763672,3566
MLPR,100,954,0.0,58.68600082397461,3567
GXUS,100,320,0.0,55.722999572753906,3568
SRHR,100,280,0.0,53.27199935913086,3569
KDRN,100,1353,0.0,23.273000717163086,3570
UPGR,100,2100,0.0,25.195999145507812,3571
BNDD,100,833,0.0,97.53600311279297,3572
CPSF,100,1106,0.0,25.579999923706055,3573
ISWN,100,2158,0.0,21.719999313354492,3574
WTMY,100,488,0.0,25.479999542236328,3575
AWEG,100,512,0.0,22.549999237060547,3576
TXXI,100,3722,0.0,50.64500045776367,3577
AGRH,100,730,0.0,26.15999984741211,3578
DVQQ,100,1414,0.0,28.05500030517578,3579
CAMX,100,717,0.0,32.21900177001953,3580
MVPL,100,508,0.0,37.21099853515625,3581
JHAC,100,1656,0.0,15.555000305175781,3582
ISHP,100,638,0.0,39.20199966430664,3583
IVRS,100,925,0.0,35.18899917602539,3584
WRND,100,688,0.0,37.35900115966797,3585
THEQ,100,1383,0.0,28.1200008392334,3586
JABS,100,1430,0.0,50.125,3587
SCDS,100,1053,0.0,61.48899841308594,3588
GUSA,100,630,0.0,59.79499816894531,3589
QLVE,100,714,0.0,29.29199981689453,3590
ZTOP,100,1027,0.0,52.28300094604492,3591
DYNB,100,2441,0.0,39.935001373291016,3592
TIPB,100,408,0.0,99.87899780273438,3593
SRHQ,100,187,0.0,40.41299819946289,3594
CPSA,100,3169,0.0,26.959999084472656,3595
IRVH,100,582,0.0,20.709999084472656,3596
SZNE,100,1627,0.0,35.709999084472656,3597
CPAG,100,2061,0.0,102.36000061035156,3598
PBOG,100,229,0.0,24.975000381469727,3599
OOSB,100,1053,0.0,12.982000350952148,3600
SUPP,100,361,0.0,70.68299865722656,3601
ICPI,100,113,0.0,49.904998779296875,3602
IQSZ,100,146,0.0,28.270999908447266,3603
SROI,100,1485,0.0,33.709999084472656,3604
PCCE,100,474,0.0,13.550000190734863,3605
SAWS,100,330,0.0,21.67799949645996,3606
CLOD,100,459,0.0,33.03799819946289,3607
CPSO,100,9158,0.0,27.09000015258789,3608
CPSN,100,14264,0.0,26.937000274658203,3609
GK,100,1767,0.0,25.999000549316406,3610
AGRW,100,495,0.0,30.482999801635742,3611
EGLE,100,262,0.0,29.645999908447266,3612
RHTX,100,517,0.0,19.01799964904785,3613
GXLC,100,106,0.0,83.39700317382812,3614
KROP,100,2358,0.0,31.104000091552734,3615
CA,100,3222,0.0,24.94499969482422,3616
GLCR,100,404,0.0,26.520999908447266,3617
CIL,100,11858,0.0,54.095001220703125,3618
ROSC,100,1803,0.0,47.888999938964844,3619
CPSD,100,15940,0.0,26.05500030517578,3620
RNWZ,100,559,0.0,27.45199966430664,3621
MYCL,100,1956,0.0,25.009000778198242,3622
TBFG,100,10517,0.0,30.56399917602539,3623
ENHU,100,2541,0.0,25.54400062561035,3624
RESM,100,62,0.0,20.34000015258789,3625
LTTI,100,12733,0.0,19.309999465942383,3626
EBIT,100,548,0.0,34.10900115966797,3627
GAMR,100,1559,0.0,91.84500122070312,3628
MDAA,100,67012,0.0,100.70099639892578,3629
INFR,100,1417,0.0,27.358999252319336,3630
QMID,100,654,0.0,29.0939998626709,3631
NEMD,100,5969,0.0,52.39799880981445,3632
BFOC,100,10006,0.0,18.270999908447266,3633
CLCV,100,4653,0.0,26.950000762939453,3634
BSR,100,3946,0.0,30.44300079345703,3635
PLDR,100,25793,0.0,37.608001708984375,3636
SAWG,100,179,0.0,22.549999237060547,3637
NBCE,100,879,0.0,33.404998779296875,3638
ESBG,100,2545,0.0,21.954999923706055,3639
DGLO,0,551,0.0,20.711999893188477,3640
DVRE,0,38,0.0,22.416000366210938,3641
GMOC,0,4447,0.0,50.20100021362305,3642
DVXV,0,354,0.0,31.458999633789062,3643
MJSC,0,364,0.0,50.516998291015625,3644
FRIZ,0,2693,0.0,25.878000259399414,3645
MMMA,0,1080,0.0,25.104999542236328,3646
DVXB,0,58,0.0,24.145999908447266,3647
MYMK,0,466,0.0,25.030000686645508,3648
AAAC,0,5911,0.0,20.040000915527344,3649
CHRI,0,532,0.0,82.58300018310547,3650
MUNX,0,10060,0.0,24.950000762939453,3651
RCGE,0,4850,0.0,28.385000228881836,3652
BUFI,0,5658,0.0,40.150001525878906,3653
WTIB,0,1655,0.0,18.743999481201172,3654
VYLD,0,9646,0.0,28.190000534057617,3655
CPRA,0,474,0.0,26.540000915527344,3656
CPNS,0,2938,0.0,27.264999389648438,3657
FSML,0,100,0.0,25.232999801635742,3658
KBUF,0,320,0.0,33.11000061035156,3659
CCRP,0,5611,0.0,20.040000915527344,3660
LMTS,0,1132,0.0,21.628000259399414,3661
BFJL,0,712,0.0,18.385000228881836,3662
CMBO,0,100,0.0,100.66999816894531,3663
GARA,0,6100,0.0,25.347000122070312,3664
TINS,0,541,0.0,25.829999923706055,3665
DVXY,0,50,0.0,26.895000457763672,3666
DVXC,0,45,0.0,29.167999267578125,3667
CPST,0,2217,0.0,27.065000534057617,3668
SCLS,0,4240,0.0,20.447999954223633,3669
PQJA,0,4587,0.0,29.1200008392334,3670
NSCR,0,27,0.0,31.58099937438965,3671
VMSB,0,233,0.0,50.2599983215332,3672
VUSI,0,383,0.0,50.39099884033203,3673
PQJL,0,4817,0.0,29.149999618530273,3674
LOPP,0,645,0.0,33.8380012512207,3675
VNSE,0,198,0.0,38.84600067138672,3676
IFED,0,245,0.0,46.9010009765625,3677
CSSD,0,775,0.0,25.065000534057617,3678
VNIE,0,859,0.0,25.190000534057617,3679
WMSB,0,9597,0.0,25.200000762939453,3680
DVXE,0,66,0.0,26.426000595092773,3681
IWML,0,503,0.0,24.711999893188477,3682
DANA,0,2766,0.0,25.315000534057617,3683
HWSM,0,198,0.0,27.582000732421875,3684
DVXF,0,64,0.0,27.28499984741211,3685
MTUL,0,285,0.0,39.6349983215332,3686
IGGY,0,517,0.0,29.222000122070312,3687
DVIN,0,58,0.0,26.33799934387207,3688
GBHI,0,2096,0.0,25.395000457763672,3689
EPIN,0,106,0.0,22.76099967956543,3690
GEOA,0,543,0.0,33.43000030517578,3691
