symbol,volume,avg_volume,market_cap,price,rank
DVLT,35276500,75887530,630329920.0,2.2100000381469727,53
NFLX,35067200,37377673,442376552448.0,104.4000015258789,54
AVGO,33462400,24205707,1818252148736.0,385.0299987792969,55
VNRX,33330800,636577,36705388.0,0.30000001192092896,56
NVVE,33301500,42411187,5384567.0,0.27000001072883606,57
CCL,32077600,21806663,34873286656.0,25.719999313354492,58
YGMZ,31806000,890458,895228.0,0.18700000643730164,59
SNAP,31409200,93216207,13135899648.0,7.639999866485596,60
WBD,31102500,52109350,56894291968.0,22.959999084472656,61
CMCSA,30438600,28758177,98508070912.0,26.68000030517578,62
RIVN,30024800,50380020,19075207168.0,15.5600004196167,63
PCG,29888800,24602533,34573131776.0,15.729999542236328,64
ORCL,29567600,26400204,561691688960.0,197.02999877929688,65
CMG,28581400,22829522,44785561600.0,33.400001525878906,66
MSFT,27992800,21588773,3545545834496.0,476.989990234375,67
CRWV,27747200,30693714,35525054464.0,71.29000091552734,68
META,25168800,16443192,1603609952256.0,636.219970703125,69
VZ,24365400,26090115,171144708096.0,40.59000015258789,70
ICON,24210700,253247,2230480.0,1.0,71
BTE,23927500,24503049,2439488000.0,3.1700000762939453,72
QBTS,23752500,53630539,8065122304.0,22.59000015258789,73
COMP,23029800,12181925,5891145216.0,10.5,74
HPQ,22536700,11699919,22843117568.0,24.31999969482422,75
DKNG,22273300,16093582,15764455424.0,31.670000076293945,76
MRK,22220700,13037395,263915798528.0,105.66000366210938,77
SMCI,22150700,30059990,19389622272.0,32.47999954223633,78
AZI,22026000,21693074,9983842.0,0.06800000369548798,79
HOOD,22015600,35752136,103919255552.0,115.56999969482422,80
IPG,21857900,6198004,9178636288.0,25.059999465942383,81
RR,21652700,42898087,710046784.0,3.5799999237060547,82
HPE,21467400,31738931,28183455744.0,21.360000610351562,83
SMR,21456400,22330295,5297658368.0,18.729999542236328,84
RIOT,21024900,31860693,5350305792.0,14.390000343322754,85
ICU,20749800,1983192,10842661.0,0.3179999887943268,86
BURU,20579700,145836607,88723616.0,0.20499999821186066,87
WMT,20207000,16938741,853904719872.0,107.0,88
GPUS,20035000,76152230,100025168.0,0.28999999165534973,89
QUBT,19777900,38830246,2599830272.0,11.600000381469727,90
JBLU,19644400,20246117,1589415808.0,4.369999885559082,91
APLD,19598700,30979326,6639742976.0,23.739999771118164,92
STLA,19594700,16680706,30447151104.0,10.539999961853027,93
HBI,19541500,6305690,2342170112.0,6.619999885559082,94
EOSE,19452000,23564092,4342915584.0,13.399999618530273,95
TLRY,19346000,69220784,1103998976.0,0.9800000190734863,96
KDP,19179200,20390263,36749672448.0,27.049999237060547,97
ESPR,19166800,7069165,874785472.0,3.690000057220459,98
SOUN,19080100,55679785,5015944704.0,11.9399995803833,99
MSTR,19055000,13078228,49479438336.0,172.19000244140625,100
CSCO,18812100,20502868,301547520000.0,76.31999969482422,101
UBER,18465500,17670795,174528692224.0,83.69000244140625,102
CGC,18257000,24012563,438464384.0,1.190000057220459,103
AUR,18093300,17569944,7586654720.0,3.9200000762939453,104
IONQ,17968500,30242396,16672397312.0,47.060001373291016,105
NCLH,17958300,16368200,8353975296.0,18.350000381469727,106
KOS,17812100,9688574,521376384.0,1.090000033378601,107
CLF,17787900,28038352,7035887104.0,12.350000381469727,108
KO,17446300,16955950,312489279488.0,72.61000061035156,109
MU,17403900,26439838,252027305984.0,224.52999877929688,110
B,16740100,21878685,66888249344.0,39.119998931884766,111
NGD,16593500,20614253,5857081856.0,7.349999904632568,112
CDE,16454200,17235758,9678223360.0,15.069999694824219,113
DEFT,16384000,9068941,474796448.0,1.149999976158142,114
RZLV,16359500,21036542,971515584.0,3.009999990463257,115
ALIT,16266900,9519414,1230857856.0,2.240000009536743,116
ZIM,16255400,4480922,2350126080.0,19.510000228881836,117
RXRX,16119400,42873380,2277918208.0,4.369999885559082,118
HL,15958800,23608393,10038078464.0,14.979999542236328,119
BBWI,15681600,8005184,3459794944.0,16.899999618530273,120
KMI,15378100,14006255,59000643584.0,26.520000457763672,121
GAP,15341200,10085788,9923568640.0,26.600000381469727,122
BULL,15322400,22642868,4365806592.0,8.699999809265137,123
PATH,15202200,23046361,7281878528.0,13.609999656677246,124
LEN,15137200,4953104,33428092928.0,131.0800018310547,125
BMY,14999000,15559471,99853688832.0,49.04999923706055,126
PACB,14982400,8362100,794016576.0,2.630000114440918,127
NBIS,14951800,21370307,22380623872.0,88.87999725341797,128
SNDK,14640200,9603339,32314976256.0,220.5,129
AGL,14543400,8799128,264959104.0,0.6389999985694885,130
DFLI,14491000,37883588,108382224.0,0.8970000147819519,131
HIVE,14458900,33444209,758903872.0,3.1700000762939453,132
DELL,14458800,7623303,84665221120.0,125.91999816894531,133
XOM,14432000,14774052,488184446976.0,114.51000213623047,134
HIMS,14355900,28604703,8443483136.0,37.09000015258789,135
KEY,14223300,23729917,20142997504.0,18.3700008392334,136
DOW,14208800,13605236,16489803776.0,23.200000762939453,137
AG,14082500,21249068,6085318656.0,12.40999984741211,138
AMC,13839400,19937996,1159252480.0,2.259999990463257,139
TTD,13816300,14599598,19112777728.0,39.09000015258789,140
NAKA,13601400,25405944,204398704.0,0.4650000035762787,141
NVTS,13551500,39728938,1850884224.0,8.029999732971191,142
OSCR,13504900,17479260,4817523712.0,16.729999542236328,143
QS,13304400,42569436,7131538944.0,11.859999656677246,144
DGLY,13280400,95255,3151403.0,1.659999966621399,145
SLB,13233600,16874192,53631860736.0,35.900001525878906,146
WFC,12964900,15117698,272612835328.0,85.0999984741211,147
ANF,12794300,1899949,4299332608.0,90.23999786376953,148
LUMN,12761900,20328604,8209127424.0,8.0,149
KHC,12687400,16769833,30112198656.0,25.440000534057617,150
CZR,12634100,9157187,4577893888.0,22.010000228881836,151
CRCL,12593400,13118411,17838620672.0,70.11000061035156,152
ZM,12587700,2834623,26121959424.0,86.33999633789062,153
EXK,12555700,14358273,2297526272.0,7.809999942779541,154
OKLO,12483400,19963957,13401311232.0,85.7699966430664,155
CSX,12472600,14717722,65063268352.0,34.900001525878906,156
JOBY,12320100,41899376,12710256640.0,13.9399995803833,157
EXAS,12317400,4407474,19191017472.0,101.12999725341797,158
PRMB,12304900,6654088,5782104064.0,15.479999542236328,159
BE,12302700,14988582,22300598272.0,94.29000091552734,160
NFE,12252500,20289538,318699136.0,1.1200000047683716,161
VIVK,12096100,36673177,18910260.0,0.13779999315738678,162
GM,12088300,8974557,69292220416.0,72.77999877929688,163
CVE,11934500,16970520,32898863104.0,17.440000534057617,164
CYPH,11909900,23898498,83844728.0,1.4800000190734863,165
CPRT,11838100,8016441,37803610112.0,39.060001373291016,166
FLNC,11836800,7541790,3060628736.0,16.770000457763672,167
LAES,11732300,31105973,767484416.0,4.289999961853027,168
MRVL,11652500,21624474,71933345792.0,83.43000030517578,169
NKE,11523700,15066585,94131863552.0,63.68000030517578,170
CARR,11511500,6303085,45912682496.0,53.95000076293945,171
LAC,11504200,43704652,1526546176.0,5.03000020980835,172
UWMC,11485700,9283611,9427050496.0,5.71999979019165,173
CVX,11444300,7554065,299261558784.0,148.52999877929688,174
FCX,11443900,18964131,58973671424.0,41.06999969482422,175
IAG,11262700,13480000,8396738560.0,14.539999961853027,176
LAB,11149200,1470101,546082880.0,1.4199999570846558,177
CNH,11081900,12552741,12157971456.0,9.720000267028809,178
TOST,11064500,8669277,19556878336.0,33.2599983215332,179
PYPL,11048300,15917234,58488266752.0,61.220001220703125,180
RF,10966600,25801412,22682478592.0,25.420000076293945,181
C,10881900,13021711,186243645440.0,101.16999816894531,182
LYFT,10873000,20765379,7978446336.0,19.6299991607666,183
DIS,10566200,9286190,185744539648.0,103.30999755859375,184
AMTM,10543700,1762752,7299859456.0,30.0,185
RKLB,10538400,22320047,22755057664.0,42.599998474121094,186
CCC,10493100,6488817,4721602048.0,7.25,187
PG,10476700,7794060,347538685952.0,148.49000549316406,188
ASBP,10351000,34421585,10876690.0,0.10100000351667404,189
HAL,10282900,12851355,21903347712.0,25.690000534057617,190
JNJ,10275300,8679300,497929027584.0,206.6699981689453,191
CRM,10230600,8959288,223818711040.0,234.1199951171875,192
AMZE,10230100,10206100,2666434.0,0.3580000102519989,193
SYM,10177300,2041741,45816922112.0,77.29000091552734,194
USB,10152500,9247433,76113223680.0,48.90999984741211,195
ASTS,10140300,12790985,15432386560.0,55.5099983215332,196
MFC,10096300,1802341,59496886272.0,35.310001373291016,197
UP,9992000,7519760,476543712.0,0.6600000262260437,198
OWL,9840900,13205274,22588432384.0,14.449999809265137,199
UUUU,9789700,22669044,3440658176.0,14.5,200
CORZ,9727900,16226292,4821453312.0,15.550000190734863,201
BB,9695800,10215784,2387855360.0,4.0,202
LRCX,9687700,11708538,191588630528.0,151.92999267578125,203
BA,9666000,8092057,138671816704.0,182.44000244140625,204
WOOF,9648400,3000196,832365184.0,2.9700000286102295,205
MO,9618900,8405333,98004836352.0,58.34000015258789,206
MCHP,9605200,7928501,28011360256.0,51.83000183105469,207
CHWY,9597200,7607496,13913062400.0,33.540000915527344,208
FLG,9554900,4833992,5043118592.0,12.130000114440918,209
IOVA,9516000,13918274,984480576.0,2.4800000190734863,210
MDT,9482900,7209212,135123599360.0,105.3499984741211,211
OPTU,9327700,3752319,0.0,2.0799999237060547,212
UAA,9295600,10649169,1907502208.0,4.5,213
SBUX,9263300,9851331,97688264704.0,85.91000366210938,214
MDLZ,9100900,8172773,73146736640.0,56.529998779296875,215
UPWK,9066500,3280046,2611023616.0,19.690000534057617,216
FUBO,9053500,15692428,1065872576.0,3.109999895095825,217
PTON,8978900,12340907,2816015360.0,6.739999771118164,218
SCHW,8977400,9080096,164713005056.0,90.73999786376953,219
PEP,8953300,7570260,200035876864.0,146.11000061035156,220
UAL,8933800,6078901,32020924416.0,98.91000366210938,221
JPM,8876500,8259741,833175420928.0,303.0,222
NUKK,8838900,4438368,104701864.0,6.289999961853027,223
PR,8828100,12429622,11889390592.0,14.109999656677246,224
BSX,8827500,9497438,150260318208.0,101.36000061035156,225
AEO,8775300,10137520,3406453504.0,19.65999984741211,226
CPNG,8760300,11428287,50707734528.0,27.760000228881836,227
LDI,8715900,9866841,1038356736.0,3.009999990463257,228
NTNX,8681700,3771052,15914070016.0,58.77000045776367,229
BTDR,8674100,7959839,2643194368.0,11.920000076293945,230
SHOP,8583000,8344795,204871024640.0,157.3699951171875,231
VRT,8569900,7651625,64833110016.0,169.57000732421875,232
VFC,8503200,7327996,6736094720.0,17.239999771118164,233
COIN,8498000,9578263,68521881600.0,254.1199951171875,234
GLXY,8461800,9294052,10290888704.0,25.479999542236328,235
BFLY,8454300,6307615,856321216.0,3.390000104904175,236
AVTR,8435700,10509653,8079506432.0,11.850000381469727,237
EQT,8376400,7987071,35422044160.0,56.7599983215332,238
CELH,8342800,6345087,10414526464.0,40.400001525878906,239
PPL,8341700,5427169,26933903360.0,36.40999984741211,240
ACI,8333300,7861255,10077236224.0,18.0,241
M,8330800,8910263,5866850816.0,21.850000381469727,242
AMAT,8328100,8401390,193153925120.0,242.4600067138672,243
KTTA,8273000,1346160,3629488.0,0.4880000054836273,244
PINS,8264100,12596030,17345005568.0,25.510000228881836,245
KGC,8214900,14769028,31895642112.0,26.09000015258789,246
VLY,8209100,10997463,6336041984.0,11.319999694824219,247
ASPI,8207200,7742042,662338304.0,5.989999771118164,248
CAG,8206400,11094520,8485958144.0,17.739999771118164,249
NEM,8174400,11612679,94763245568.0,86.2699966430664,250
PTEN,8088600,8872769,2199306496.0,5.710000038146973,251
ABT,8031700,6166926,222865784832.0,128.0500030517578,252
GENI,8025000,5518114,2363309312.0,9.899999618530273,253
SGML,7976100,5608492,1096018304.0,9.84000015258789,254
NEE,7916100,10182117,176667787264.0,84.83000183105469,255
MOS,7903200,5441346,7668574208.0,24.15999984741211,256
SABR,7859300,5903092,643662400.0,1.6299999952316284,257
HTZ,7833200,11745717,1638978688.0,5.260000228881836,258
VRNT,7787900,1703407,1242795392.0,20.510000228881836,259
NAK,7784700,14118157,940446784.0,1.7000000476837158,260
NWL,7779600,9394692,1454624000.0,3.4700000286102295,261
QCOM,7755700,9952992,176200712192.0,163.3000030517578,262
DAL,7751000,8384885,40581636096.0,62.150001525878906,263
JBS,7750000,6220736,16114615296.0,14.529999732971191,264
AIRE,7742600,27940547,67697024.0,0.5289999842643738,265
OXY,7735300,10250092,40797564928.0,41.40999984741211,266
RDDT,7734900,5640874,41401032704.0,218.47999572753906,267
ABNB,7729900,4942952,72586657792.0,118.55999755859375,268
NUVB,7721900,8927258,2701527552.0,7.880000114440918,269
BLDP,7708800,7609223,808987008.0,2.690000057220459,270
U,7691200,10534838,18220529664.0,42.58000183105469,271
WU,7690700,10546749,2783977984.0,8.619999885559082,272
ROIV,7676300,8512596,14507955200.0,20.860000610351562,273
BBY,7620200,3496246,16835877888.0,79.66000366210938,274
OI,7607500,1573288,2022982016.0,13.130000114440918,275
GILD,7588600,7306452,157731373056.0,127.12000274658203,276
TFC,7575600,8360434,59726635008.0,46.31999969482422,277
OMC,7564000,3556723,14112712704.0,72.8499984741211,278
ADI,7514500,3308106,123982610432.0,252.02000427246094,279
BKD,7487900,3221855,2673948672.0,11.25,280
FSM,7480500,17307468,2862208256.0,9.3100004196167,281
GTLB,7452200,4720984,6877842432.0,41.2400016784668,282
EQX,7430800,15128049,10029442048.0,12.779999732971191,283
VG,7408600,9463412,16867481600.0,6.889999866485596,284
TXN,7406700,7925474,147071123456.0,161.77000427246094,285
BAX,7339900,7251473,9592281088.0,18.65999984741211,286
COMM,7310000,4907822,4295828992.0,19.389999389648438,287
CLVT,7308800,4033049,2460321792.0,3.6600000858306885,288
PM,7286500,6606701,245030502400.0,157.41000366210938,289
IBRX,7256700,9549017,2048727552.0,2.0799999237060547,290
BHC,7228700,2101241,2344402432.0,6.320000171661377,291
XYZ,7218600,6752673,38824402944.0,63.689998626708984,292
LUV,7177200,9057719,18045450240.0,34.36000061035156,293
RPRX,7167500,4233701,23058710528.0,39.540000915527344,294
OBDC,7157400,5239541,6582301184.0,12.880000114440918,295
ANET,7141500,9111920,157461020672.0,125.04000091552734,296
ABBV,7134100,5864325,409679757312.0,231.8000030517578,297
DKS,7115900,1475820,18538784768.0,206.72999572753906,298
APH,7101900,8645063,168687091712.0,137.80999755859375,299
BROS,7073600,4036146,9442506752.0,57.369998931884766,300
CNC,7064700,11786892,19493605376.0,39.65999984741211,301
RBLX,7058800,7628766,63924355072.0,91.06999969482422,302
QXO,7017200,7918044,11929996288.0,17.690000534057617,303
TU,6983600,4734009,20077559808.0,12.970000267028809,304
EXC,6968800,6839490,46218027008.0,45.779998779296875,305
VTRS,6948100,9427550,12191173632.0,10.5600004196167,306
COP,6926400,6597869,108183388160.0,86.62000274658203,307
STNE,6902900,5858520,4149303808.0,15.510000228881836,308
UEC,6890400,15607055,5846831616.0,12.100000381469727,309
ENPH,6887000,7949141,3626122496.0,27.709999084472656,310
FISV,6880400,8845374,33028718592.0,60.7599983215332,311
VYX,6875700,1405122,1396055040.0,10.079999923706055,312
LCID,6834800,10659039,4256331776.0,13.130000114440918,313
URBN,6804500,2023385,6127264256.0,68.30999755859375,314
CWAN,6792300,5366600,7206606848.0,22.1299991607666,315
DXCM,6759200,6462785,24192057344.0,61.689998626708984,316
PASW,6758500,1007728,9555050.0,0.4659999907016754,317
MRNA,6721200,11643066,9670657024.0,24.75,318
FRO,6681200,2658369,5340723200.0,23.989999771118164,319
IXHL,6666300,32068082,115431584.0,0.3330000042915344,320
VZLA,6658200,4765666,1527778304.0,4.440000057220459,321
PAVS,6658200,396825,55276884.0,0.8209999799728394,322
WEN,6612300,7086050,1606463872.0,8.430000305175781,323
MP,6606600,14985696,10316585984.0,58.209999084472656,324
ZETA,6565900,7819660,4337788928.0,18.030000686645508,325
COHR,6558600,4109642,23392317440.0,148.85000610351562,326
MGM,6515900,4931380,9337509888.0,34.13999938964844,327
TGT,6514100,8052634,39341879296.0,86.58000183105469,328
SBET,6488400,16668279,1953163392.0,9.930000305175781,329
DD,6433700,7736824,16247862272.0,38.779998779296875,330
ON,6389700,8686901,19757533184.0,48.310001373291016,331
ARRY,6368700,7057744,1141025792.0,7.46999979019165,332
LITE,6365400,4236306,20654710784.0,291.2699890136719,333
JCI,6359300,4273252,75025293312.0,114.6500015258789,334
D,6359100,4871146,52549824512.0,61.540000915527344,335
TE,6343900,7983133,698683520.0,3.2899999618530273,336
HUN,6337000,5185904,1661070464.0,9.5600004196167,337
ULCC,6331500,3994106,955140736.0,4.184999942779541,338
HD,6315200,3648584,349494214656.0,351.07000732421875,339
DVN,6312500,7733495,22738536448.0,35.81999969482422,340
GERN,6239700,7617611,740492096.0,1.159999966621399,341
ONON,6227000,6914653,13787774976.0,41.7599983215332,342
NUAI,6190100,28227726,250142112.0,4.679999828338623,343
TMUS,6169000,4753546,232849178624.0,206.89999389648438,344
UNH,6137300,10304958,295557005312.0,326.2799987792969,345
AFRM,6114200,7436977,22718967808.0,68.83000183105469,346
CL,6097700,6359706,64512184320.0,79.81999969482422,347
S,6074800,6053955,5439662080.0,16.229999542236328,348
GT,6057300,8252909,2409474816.0,8.420000076293945,349
SLDP,6047200,14566203,974220160.0,5.099999904632568,350
PANW,6024500,5594376,127405465600.0,186.27000427246094,351
ZTS,6021600,3551433,56678735872.0,127.88999938964844,352
USAR,6019900,13528226,1684060672.0,12.100000381469727,353
OPTT,5959300,6161571,78897552.0,0.4300000071525574,354
SMTC,5958900,1697031,6228636672.0,71.77999877929688,355
GEHC,5949100,3663420,36506701824.0,79.95999908447266,356
UAMY,5931600,14816038,810806144.0,5.789999961853027,357
TSCO,5929600,5107425,28755722240.0,54.41999816894531,358
FHN,5900800,12247758,11363391488.0,22.3799991607666,359
ADT,5872700,8340906,6618050560.0,8.069999694824219,360
CRBG,5866100,4602069,14919571456.0,29.579999923706055,361
JHX,5863900,6964622,11086887936.0,19.139999389648438,362
V,5853400,6032463,649303293952.0,334.5299987792969,363
UPS,5839600,7993607,80206372864.0,94.54000091552734,364
CCJ,5821700,5301161,38141550592.0,87.3499984741211,365
WMB,5778400,7231617,72503762944.0,59.369998931884766,366
FLO,5768900,4062726,2274389504.0,10.770000457763672,367
BKR,5767200,7112963,48776232960.0,49.43000030517578,368
RCAT,5704100,12049352,869021888.0,7.28000020980835,369
URG,5692800,9969525,470267040.0,1.25,370
MNST,5668300,5463863,73100722176.0,74.81999969482422,371
TJX,5639100,5158571,170008657920.0,152.38999938964844,372
LYB,5619800,4922350,15131247616.0,47.0099983215332,373
ARCC,5608000,5336707,14557879296.0,20.34000015258789,374
PAGS,5603600,4863095,2860341248.0,9.800000190734863,375
BNED,5594200,258944,310571104.0,9.119999885559082,376
WSC,5589600,2875644,3506766336.0,19.260000228881836,377
FAST,5578600,6560101,46024753152.0,40.09000015258789,378
MS,5561000,5659353,264081817600.0,165.42999267578125,379
CART,5553600,6223301,11114460160.0,42.189998626708984,380
DASH,5519900,4436560,84255907840.0,195.49000549316406,381
AMRZ,5512400,4612546,28085506048.0,50.779998779296875,382
RTX,5511700,4563103,230813892608.0,172.14999389648438,383
ALHC,5498700,3150807,3829755904.0,19.139999389648438,384
WDC,5461200,9879628,53273853952.0,155.41000366210938,385
CTSH,5440000,4521406,37337866240.0,76.44999694824219,386
CNQ,5426600,7206147,69290475520.0,33.2400016784668,387
ENLV,5421000,3478725,23806976.0,0.9800000190734863,388
AS,5416800,5140606,20297314304.0,36.599998474121094,389
KR,5382900,7005485,43836166144.0,66.1500015258789,390
FIG,5375100,10553733,17593505792.0,35.5,391
DNUT,5374200,7989257,681774016.0,3.9800000190734863,392
INSP,5363900,1161595,3856195072.0,130.38999938964844,393
SO,5363600,5411322,98317656064.0,89.29000091552734,394
AIIO,5363000,11175800,235581360.0,0.6980000138282776,395
OTLK,5361700,4558695,71071248.0,1.600000023841858,396
UPST,5351900,7299598,4063656192.0,41.77000045776367,397
WDAY,5292500,2829453,62395232256.0,233.69000244140625,398
APA,5281000,7469695,8615497728.0,24.079999923706055,399
APLT,5274100,12482092,35945296.0,0.24899999797344208,400
XP,5253700,7196415,9416813568.0,18.149999618530273,401
AI,5251700,8008931,1954708736.0,14.180000305175781,402
UA,5246351,5034414,1880688768.0,4.300000190734863,403
BCRX,5244000,4669580,1442221056.0,6.849999904632568,404
RUN,5238700,9508206,4327580160.0,18.649999618530273,405
TDOC,5233300,7566258,1323951616.0,7.460000038146973,406
KMX,5198900,5486806,5632207872.0,37.529998779296875,407
CTRA,5195800,8856573,19719536640.0,25.84000015258789,408
CRDO,5193400,6180684,26672459776.0,154.17999267578125,409
IP,5148400,4610315,20662138880.0,39.130001068115234,410
SG,5147200,6315550,812042496.0,6.860000133514404,411
EBC,5129400,2856385,4321285632.0,19.209999084472656,412
TXG,5112300,2800831,2413366528.0,19.06999969482422,413
SW,5106900,4971509,18255634432.0,34.959999084472656,414
HUT,5102100,7567768,4317143552.0,39.959999084472656,415
PCT,5096300,3327804,1511864064.0,8.390000343322754,416
CFLT,5091100,7818888,7636626944.0,21.829999923706055,417
CPB,5045800,5845201,9064932352.0,30.420000076293945,418
AA,5008800,6754728,10151390208.0,39.20000076293945,419
DGXX,4997300,4250377,274979488.0,4.210000038146973,420
ABAT,4994100,13213644,462693056.0,3.559999942779541,421
LVS,4986400,5627319,46424858624.0,67.62999725341797,422
XEL,4980300,4971493,47553884160.0,80.38999938964844,423
FNB,4958800,10125012,5997697024.0,16.700000762939453,424
POET,4911500,9917869,615364224.0,4.670000076293945,425
OGN,4904100,5563300,1952471680.0,7.510000228881836,426
TEM,4888300,7603315,13670393856.0,76.83999633789062,427
TROX,4858200,4039539,618354048.0,3.9000000953674316,428
CRH,4855900,3767087,77839245312.0,116.2699966430664,429
FIBK,4855000,896636,3411296768.0,33.130001068115234,430
AES,4853000,10318880,9834390528.0,13.8100004196167,431
LUNR,4850000,7285550,1120412800.0,9.390000343322754,432
ZONE,4797500,4501358,2932131.0,0.36800000071525574,433
GIS,4794500,6070477,25103501312.0,46.95000076293945,434
GME,4788100,8247392,9432956928.0,21.059999465942383,435
NEOG,4751500,5258565,1303791744.0,6.0,436
CVS,4732600,7468412,99612368896.0,78.47000122070312,437
CRML,4718100,16306523,862773184.0,7.329999923706055,438
MBLY,4706500,5170998,9154957312.0,11.25,439
AQN,4706100,4859680,4673529344.0,6.079999923706055,440
GNW,4667700,4401723,3599505664.0,8.770000457763672,441
VIAV,4646800,3507273,3901516032.0,17.479999542236328,442
TGB,4607500,5250260,1640895360.0,4.550000190734863,443
GE,4597400,4039090,311175315456.0,293.44000244140625,444
DHI,4592000,3247847,46069026816.0,154.52999877929688,445
AEP,4552200,3509077,65077592064.0,121.58000183105469,446
PSKY,4550000,8643534,17253533696.0,15.640000343322754,447
COTY,4547200,7012658,2825015040.0,3.2300000190734863,448
ROST,4531100,2491974,57727946752.0,176.5,449
AVXL,4524100,2022352,297192672.0,3.4600000381469727,450
PL,4521800,12919496,3611936768.0,11.729999542236328,451
FITB,4519200,7196446,28608589824.0,43.279998779296875,452
ORLY,4511300,5011733,85770756096.0,101.37999725341797,453
LULU,4511100,5088638,21274662912.0,177.50999450683594,454
USFD,4502800,1910192,17761536000.0,78.87999725341797,455
FSLY,4499800,3778879,1843596032.0,12.34000015258789,456
KKR,4499200,4480141,111860629504.0,120.80999755859375,457
BURL,4478500,1010401,15736691712.0,249.64999389648438,458
AR,4471900,4714379,10503654400.0,34.0,459
GLW,4467100,8227482,71118045184.0,82.94999694824219,460
TMC,4450400,9257974,2904155136.0,5.429999828338623,461
LYV,4446900,2851631,30085029888.0,129.55999755859375,462
RUM,4439400,3564685,2295512576.0,6.769999980926514,463
MTCH,4419500,3919680,8034373120.0,33.38999938964844,464
AREC,4404400,8895661,273180544.0,2.6500000953674316,465
FMC,4401100,4212728,1676427264.0,13.420000076293945,466
MAT,4396300,3716769,6688871936.0,20.760000228881836,467
NVRI,4395400,1452466,1480817280.0,18.350000381469727,468
BUR,4384000,2090755,2061929600.0,9.420000076293945,469
NXE,4379700,9835653,5439403008.0,8.3100004196167,470
TERN,4344800,2627703,2643391232.0,29.344999313354492,471
SGI,4339700,1973977,18736359424.0,89.26000213623047,472
CFG,4337600,4451965,23374800896.0,54.189998626708984,473
KMB,4303900,4273673,35180314624.0,106.01000213623047,474
REAL,4299400,4092220,1689567616.0,14.479999542236328,475
BGC,4291200,2841165,4028439296.0,8.479999542236328,476
PAAS,4290900,6504655,16666637312.0,39.4900016784668,477
PTCT,4288500,1229649,6658309120.0,82.93000030517578,478
XRX,4276700,4785544,349549216.0,2.7300000190734863,479
ALAB,4264600,6298611,24453865472.0,144.77999877929688,480
